date_id,year,month,day,LOAD_TS
309,2018,9,14
310,2018,9,15
311,2018,9,16
312,2018,9,17
313,2018,9,18
314,2018,9,19
315,2018,9,20
316,2018,9,21
317,2018,9,22
318,2018,9,23
319,2018,9,24
320,2018,9,25
321,2018,9,26
322,2018,9,27
323,2018,9,28
324,2018,9,29
325,2018,9,30
326,2018,10,1
327,2018,10,2
328,2018,10,3
329,2018,10,4
330,2018,10,5
331,2018,10,6
332,2018,10,7
333,2018,10,8
334,2018,10,9
335,2018,10,10
336,2018,10,11
337,2018,10,12
338,2018,10,13
339,2018,10,14
340,2018,10,15
341,2018,10,16
342,2018,10,17
343,2018,10,18
344,2018,10,19
345,2018,10,20
346,2018,10,21
347,2018,10,22
348,2018,10,23
349,2018,10,24
350,2018,10,25
351,2018,10,26
352,2018,10,27
353,2018,10,28
354,2018,10,29
355,2018,10,30
356,2018,10,31
357,2018,11,1
358,2018,11,2
359,2018,11,3
360,2018,11,4
361,2018,11,5
362,2018,11,6
363,2018,11,7
364,2018,11,8
365,2018,11,9
366,2018,11,10
367,2018,11,11
368,2018,11,12
369,2018,11,13
370,2018,11,14
371,2018,11,15
372,2018,11,16
373,2018,11,17
374,2018,11,18
375,2018,11,19
376,2018,11,20
377,2018,11,21
378,2018,11,22
379,2018,11,23
380,2018,11,24
381,2018,11,25
382,2018,11,26
383,2018,11,27
384,2018,11,28
385,2018,11,29
386,2018,11,30
387,2018,12,1
388,2018,12,2
389,2018,12,3
390,2018,12,4
391,2018,12,5
392,2018,12,6
393,2018,12,7
394,2018,12,8
395,2018,12,9
396,2018,12,10
397,2018,12,11
398,2018,12,12
399,2018,12,13
400,2018,12,14
401,2018,12,15
402,2018,12,16
403,2018,12,17
404,2018,12,18
405,2018,12,19
406,2018,12,20
407,2018,12,21
408,2018,12,22
409,2018,12,23
410,2018,12,24
411,2018,12,25
412,2018,12,26
413,2018,12,27
414,2018,12,28
415,2018,12,29
416,2018,12,30
417,2018,12,31
418,2019,1,1
419,2019,1,2
420,2019,1,3
421,2019,1,4
422,2019,1,5
423,2019,1,6
424,2019,1,7
425,2019,1,8
426,2019,1,9
427,2019,1,10
428,2019,1,11
429,2019,1,12
430,2019,1,13
431,2019,1,14
432,2019,1,15
433,2019,1,16
434,2019,1,17
435,2019,1,18
436,2019,1,19
437,2019,1,20
438,2019,1,21
439,2019,1,22
440,2019,1,23
441,2019,1,24
442,2019,1,25
443,2019,1,26
444,2019,1,27
445,2019,1,28
446,2019,1,29
447,2019,1,30
448,2019,1,31
449,2019,2,1
450,2019,2,2
451,2019,2,3
452,2019,2,4
453,2019,2,5
454,2019,2,6
455,2019,2,7
456,2019,2,8
457,2019,2,9
458,2019,2,10
459,2019,2,11
460,2019,2,12
461,2019,2,13
462,2019,2,14
463,2019,2,15
464,2019,2,16
465,2019,2,17
466,2019,2,18
467,2019,2,19
468,2019,2,20
469,2019,2,21
470,2019,2,22
471,2019,2,23
472,2019,2,24
473,2019,2,25
474,2019,2,26
475,2019,2,27
476,2019,2,28
477,2019,3,1
478,2019,3,2
479,2019,3,3
480,2019,3,4
481,2019,3,5
482,2019,3,6
483,2019,3,7
484,2019,3,8
485,2019,3,9
486,2019,3,10
487,2019,3,11
488,2019,3,12
489,2019,3,13
490,2019,3,14
491,2019,3,15
492,2019,3,16
493,2019,3,17
494,2019,3,18
495,2019,3,19
496,2019,3,20
497,2019,3,21
498,2019,3,22
499,2019,3,23
500,2019,3,24
501,2019,3,25
502,2019,3,26
503,2019,3,27
504,2019,3,28
505,2019,3,29
506,2019,3,30
507,2019,3,31
508,2019,4,1
509,2019,4,2
510,2019,4,3
511,2019,4,4
512,2019,4,5
513,2019,4,6
514,2019,4,7
515,2019,4,8
516,2019,4,9
517,2019,4,10
518,2019,4,11
519,2019,4,12
520,2019,4,13
521,2019,4,14
522,2019,4,15
523,2019,4,16
524,2019,4,17
525,2019,4,18
526,2019,4,19
527,2019,4,20
528,2019,4,21
529,2019,4,22
530,2019,4,23
531,2019,4,24
532,2019,4,25
533,2019,4,26
534,2019,4,27
535,2019,4,28
536,2019,4,29
537,2019,4,30
538,2019,5,1
539,2019,5,2
540,2019,5,3
541,2019,5,4
542,2019,5,5
543,2019,5,6
544,2019,5,7
545,2019,5,8
546,2019,5,9
547,2019,5,10
548,2019,5,11
549,2019,5,12
550,2019,5,13
551,2019,5,14
552,2019,5,15
553,2019,5,16
554,2019,5,17
555,2019,5,18
556,2019,5,19
557,2019,5,20
558,2019,5,21
559,2019,5,22
560,2019,5,23
561,2019,5,24
562,2019,5,25
563,2019,5,26
564,2019,5,27
565,2019,5,28
566,2019,5,29
567,2019,5,30
568,2019,5,31
569,2019,6,1
570,2019,6,2
571,2019,6,3
572,2019,6,4
573,2019,6,5
574,2019,6,6
575,2019,6,7
576,2019,6,8
577,2019,6,9
578,2019,6,10
579,2019,6,11
580,2019,6,12
581,2019,6,13
582,2019,6,14
583,2019,6,15
584,2019,6,16
585,2019,6,17
586,2019,6,18
587,2019,6,19
588,2019,6,20
589,2019,6,21
590,2019,6,22
591,2019,6,23
592,2019,6,24
593,2019,6,25
594,2019,6,26
595,2019,6,27
596,2019,6,28
597,2019,6,29
598,2019,6,30
599,2019,7,1
600,2019,7,2
601,2019,7,3
602,2019,7,4
603,2019,7,5
604,2019,7,6
605,2019,7,7
606,2019,7,8
607,2019,7,9
608,2019,7,10
609,2019,7,11
610,2019,7,12
611,2019,7,13
612,2019,7,14
613,2019,7,15
614,2019,7,16
615,2019,7,17
616,2019,7,18
617,2019,7,19
618,2019,7,20
619,2019,7,21
620,2019,7,22
621,2019,7,23
622,2019,7,24
623,2019,7,25
624,2019,7,26
625,2019,7,27
626,2019,7,28
627,2019,7,29
628,2019,7,30
629,2019,7,31
630,2019,8,1
631,2019,8,2
632,2019,8,3
633,2019,8,4
634,2019,8,5
635,2019,8,6
636,2019,8,7
637,2019,8,8
638,2019,8,9
639,2019,8,10
640,2019,8,11
641,2019,8,12
642,2019,8,13
643,2019,8,14
644,2019,8,15
645,2019,8,16
646,2019,8,17
647,2019,8,18
648,2019,8,19
649,2019,8,20
650,2019,8,21
651,2019,8,22
652,2019,8,23
653,2019,8,24
654,2019,8,25
655,2019,8,26
656,2019,8,27
657,2019,8,28
658,2019,8,29
659,2019,8,30
660,2019,8,31
661,2019,9,1
662,2019,9,2
663,2019,9,3
664,2019,9,4
665,2019,9,5
666,2019,9,6
667,2019,9,7
668,2019,9,8
669,2019,9,9
670,2019,9,10
671,2019,9,11
672,2019,9,12
673,2019,9,13
674,2019,9,14
675,2019,9,15
676,2019,9,16
677,2019,9,17
678,2019,9,18
679,2019,9,19
680,2019,9,20
681,2019,9,21
682,2019,9,22
683,2019,9,23
684,2019,9,24
685,2019,9,25
686,2019,9,26
687,2019,9,27
688,2019,9,28
689,2019,9,29
690,2019,9,30
691,2019,10,1
692,2019,10,2
693,2019,10,3
694,2019,10,4
695,2019,10,5
696,2019,10,6
697,2019,10,7
698,2019,10,8
699,2019,10,9
700,2019,10,10
701,2019,10,11
702,2019,10,12
703,2019,10,13
704,2019,10,14
705,2019,10,15
706,2019,10,16
707,2019,10,17
708,2019,10,18
709,2019,10,19
710,2019,10,20
711,2019,10,21
712,2019,10,22
713,2019,10,23
714,2019,10,24
715,2019,10,25
716,2019,10,26
717,2019,10,27
718,2019,10,28
719,2019,10,29
720,2019,10,30
721,2019,10,31
722,2019,11,1
723,2019,11,2
724,2019,11,3
725,2019,11,4
726,2019,11,5
727,2019,11,6
728,2019,11,7
729,2019,11,8
730,2019,11,9
731,2019,11,10
732,2019,11,11
733,2019,11,12
734,2019,11,13
735,2019,11,14
736,2019,11,15
737,2019,11,16
738,2019,11,17
739,2019,11,18
740,2019,11,19
741,2019,11,20
742,2019,11,21
743,2019,11,22
744,2019,11,23
745,2019,11,24
746,2019,11,25
747,2019,11,26
748,2019,11,27
749,2019,11,28
750,2019,11,29
751,2019,11,30
752,2019,12,1
753,2019,12,2
754,2019,12,3
755,2019,12,4
756,2019,12,5
757,2019,12,6
758,2019,12,7
759,2019,12,8
760,2019,12,9
761,2019,12,10
762,2019,12,11
763,2019,12,12
764,2019,12,13
765,2019,12,14
766,2019,12,15
767,2019,12,16
768,2019,12,17
769,2019,12,18
770,2019,12,19
771,2019,12,20
772,2019,12,21
773,2019,12,22
774,2019,12,23
775,2019,12,24
776,2019,12,25
777,2019,12,26
778,2019,12,27
779,2019,12,28
780,2019,12,29
781,2019,12,30
782,2019,12,31
783,2020,1,1
784,2020,1,2
785,2020,1,3
786,2020,1,4
787,2020,1,5
788,2020,1,6
789,2020,1,7
790,2020,1,8
791,2020,1,9
792,2020,1,10
793,2020,1,11
794,2020,1,12
795,2020,1,13
796,2020,1,14
797,2020,1,15
798,2020,1,16
799,2020,1,17
800,2020,1,18
801,2020,1,19
802,2020,1,20
803,2020,1,21
804,2020,1,22
805,2020,1,23
806,2020,1,24
807,2020,1,25
808,2020,1,26
809,2020,1,27
810,2020,1,28
811,2020,1,29
812,2020,1,30
813,2020,1,31
814,2020,2,1
815,2020,2,2
816,2020,2,3
817,2020,2,4
818,2020,2,5
819,2020,2,6
820,2020,2,7
821,2020,2,8
822,2020,2,9
823,2020,2,10
824,2020,2,11
825,2020,2,12
826,2020,2,13
827,2020,2,14
828,2020,2,15
829,2020,2,16
830,2020,2,17
831,2020,2,18
832,2020,2,19
833,2020,2,20
834,2020,2,21
835,2020,2,22
836,2020,2,23
837,2020,2,24
838,2020,2,25
839,2020,2,26
840,2020,2,27
841,2020,2,28
842,2020,2,29
843,2020,3,1
844,2020,3,2
845,2020,3,3
846,2020,3,4
847,2020,3,5
848,2020,3,6
849,2020,3,7
850,2020,3,8
851,2020,3,9
852,2020,3,10
853,2020,3,11
854,2020,3,12
855,2020,3,13
856,2020,3,14
857,2020,3,15
858,2020,3,16
859,2020,3,17
860,2020,3,18
861,2020,3,19
862,2020,3,20
863,2020,3,21
864,2020,3,22
865,2020,3,23
866,2020,3,24
867,2020,3,25
868,2020,3,26
869,2020,3,27
870,2020,3,28
871,2020,3,29
872,2020,3,30
873,2020,3,31
874,2020,4,1
875,2020,4,2
876,2020,4,3
877,2020,4,4
878,2020,4,5
879,2020,4,6
880,2020,4,7
881,2020,4,8
882,2020,4,9
883,2020,4,10
884,2020,4,11
885,2020,4,12
